sale_id,store,product_cat,units,unit_price,revenue,channel,satisfaction,date
S1312,North,Apparel,8,437.4,3499.2,In-store,5.4,2024-06-24 00:00:00
S1313,East,Groceries,3,250.13,750.39,Online,9.9,2024-10-13 00:00:00
S1314,South,Electronics,9,387.13,3484.17,In-store,9.4,2024-04-22 00:00:00
S1315,East,Furniture,5,78.98,394.9,In-store,8.3,2024-12-02 00:00:00
S1316,South,Furniture,3,586.79,1760.37,In-store,4.7,2024-10-04 00:00:00
S1317,South,Furniture,1,198.45,198.45,In-store,9.6,2024-04-07 00:00:00
S1318,North,Groceries,12,387.98,4655.76,Online,7.1,2024-10-23 00:00:00
S1319,East,Cosmetics,7,412.85,2889.95,Online,6.9,2024-08-02 00:00:00
S1320,South,Electronics,10,346.25,3462.5,In-store,7.4,2024-01-05 00:00:00
S1321,East,Electronics,10,99.77,997.7,In-store,9.0,2024-06-08 00:00:00
S1322,North,Groceries,4,154.52,618.08,In-store,5.2,2024-09-27 00:00:00
S1323,South,Groceries,11,107.3,1180.3,In-store,4.0,2024-06-11 00:00:00
S1324,East,Electronics,6,473.37,2840.22,In-store,3.8,2024-10-23 00:00:00
S1325,North,Groceries,8,435.65,3485.2,In-store,7.8,2024-02-03 00:00:00
S1326,East,Groceries,5,555.78,2778.9,Online,6.1,2024-12-31 00:00:00
S1327,South,Groceries,1,559.66,559.66,In-store,7.3,2024-09-18 00:00:00
S1328,South,Cosmetics,9,395.29,3557.61,In-store,9.3,2024-10-15 00:00:00
S1329,South,Apparel,11,323.35,3556.85,In-store,6.3,2024-07-24 00:00:00
S1330,East,Electronics,4,54.38,217.52,In-store,4.9,2024-02-26 00:00:00
S1331,North,Groceries,10,359.7,3597.0,In-store,7.7,2024-05-02 00:00:00
S1332,North,Cosmetics,11,382.16,4203.76,Online,7.1,2024-06-17 00:00:00
S1333,South,Electronics,5,239.38,1196.9,In-store,7.6,2024-09-07 00:00:00
S1334,East,Electronics,2,469.5,939.0,In-store,6.9,2024-10-23 00:00:00
S1335,East,Furniture,1,117.26,117.26,In-store,8.7,2024-09-12 00:00:00
S1336,South,Apparel,12,536.44,6437.28,In-store,7.4,2024-01-26 00:00:00
S1337,South,Groceries,12,153.49,1841.88,Online,4.3,2024-02-20 00:00:00
S1338,South,Cosmetics,11,573.42,6307.62,Online,9.2,2024-06-13 00:00:00
S1339,East,Groceries,4,324.23,1296.92,In-store,9.2,2024-12-27 00:00:00
S1340,South,Cosmetics,2,492.04,984.08,Online,7.0,2024-10-25 00:00:00
S1341,North,Cosmetics,1,141.91,141.91,Online,4.1,2024-03-04 00:00:00
S1342,North,Electronics,9,362.82,3265.38,Online,4.0,2024-03-24 00:00:00
S1343,North,Groceries,11,383.52,4218.72,Online,4.4,2024-03-30 00:00:00
S1344,South,Cosmetics,9,192.78,1735.02,Online,9.1,2024-05-09 00:00:00
S1345,North,Groceries,6,59.4,356.4,Online,9.0,2024-03-26 00:00:00
S1346,North,Furniture,8,485.11,3880.88,In-store,7.5,2024-02-13 00:00:00
S1347,East,Cosmetics,3,391.73,1175.19,Online,7.4,2024-10-10 00:00:00
S1348,South,Groceries,2,538.76,1077.52,In-store,9.0,2024-07-13 00:00:00
S1349,North,Apparel,1,156.87,156.87,Online,6.8,2024-03-27 00:00:00
S1350,East,Electronics,5,129.66,648.3,Online,6.3,2024-02-23 00:00:00
S1351,South,Electronics,12,222.33,2667.96,In-store,9.5,2024-09-14 00:00:00
S1352,East,Apparel,5,359.72,1798.6,Online,8.0,2024-03-09 00:00:00
S1353,South,Cosmetics,10,37.03,370.3,Online,9.9,2024-10-12 00:00:00
S1354,South,Furniture,5,566.55,2832.75,Online,8.2,2024-12-01 00:00:00
S1355,South,Electronics,1,508.3,508.3,Online,8.7,2024-07-22 00:00:00
S1356,North,Apparel,2,187.02,374.04,In-store,6.2,2024-08-07 00:00:00
S1357,South,Furniture,1,113.65,113.65,In-store,9.3,2024-06-15 00:00:00
S1358,East,Apparel,1,18.93,18.93,Online,7.7,2024-03-20 00:00:00
S1359,South,Electronics,11,554.87,6103.57,Online,5.5,2024-11-24 00:00:00
S1360,East,Apparel,2,187.1,374.2,In-store,6.7,2024-09-14 00:00:00
S1361,South,Cosmetics,8,564.35,4514.8,In-store,9.2,2024-10-05 00:00:00
S1362,North,Groceries,9,518.23,4664.07,In-store,4.3,2024-11-25 00:00:00
S1363,North,Cosmetics,6,99.57,597.42,Online,6.4,2024-10-01 00:00:00
S1364,East,Groceries,2,591.41,1182.82,Online,8.3,2024-12-03 00:00:00
S1365,South,Groceries,6,121.85,731.1,Online,4.4,2024-12-07 00:00:00
S1366,South,Cosmetics,11,432.89,4761.79,In-store,8.0,2024-02-12 00:00:00
S1367,East,Electronics,9,226.62,2039.58,In-store,4.0,2024-12-02 00:00:00
S1368,East,Cosmetics,8,571.87,4574.96,Online,5.7,2024-01-21 00:00:00
S1369,East,Groceries,4,264.72,1058.88,Online,7.6,2024-11-25 00:00:00
S1370,East,Furniture,4,123.35,493.4,In-store,7.5,2024-04-04 00:00:00
S1371,East,Electronics,10,288.7,2887.0,In-store,6.0,2024-01-28 00:00:00
S1372,East,Cosmetics,10,289.45,2894.5,Online,9.5,2024-11-13 00:00:00
S1373,South,Cosmetics,8,429.36,3434.88,In-store,3.8,2024-02-11 00:00:00
S1374,North,Apparel,7,457.0,3199.0,Online,4.0,2024-06-11 00:00:00
S1375,East,Furniture,6,315.02,1890.12,Online,9.0,2024-10-17 00:00:00
S1376,East,Cosmetics,1,356.04,356.04,Online,6.0,2024-01-28 00:00:00
S1377,South,Cosmetics,10,37.96,379.6,Online,7.1,2024-11-01 00:00:00
S1378,South,Groceries,5,75.49,377.45,In-store,6.2,2024-06-22 00:00:00
S1379,North,Cosmetics,6,418.33,2509.98,In-store,4.6,2024-06-27 00:00:00
S1380,East,Groceries,10,551.97,5519.7,In-store,8.0,2024-08-24 00:00:00
S1381,North,Furniture,2,319.71,639.42,In-store,5.6,2024-10-23 00:00:00
S1382,North,Furniture,12,281.38,3376.56,Online,8.3,2024-01-26 00:00:00
S1383,North,Apparel,4,441.53,1766.12,In-store,7.9,2024-10-25 00:00:00
S1384,East,Apparel,2,583.82,1167.64,In-store,6.5,2024-10-27 00:00:00
S1385,South,Electronics,5,484.02,2420.1,Online,4.9,2024-09-23 00:00:00
S1386,North,Apparel,3,597.42,1792.26,Online,3.8,2024-10-18 00:00:00
S1387,East,Furniture,10,294.03,2940.3,Online,6.6,2024-01-11 00:00:00
S1388,South,Electronics,3,334.67,1004.01,Online,7.4,2024-07-12 00:00:00
S1389,North,Furniture,6,405.17,2431.02,Online,6.1,2024-09-06 00:00:00
S1390,South,Furniture,7,170.38,1192.66,In-store,4.1,2024-11-01 00:00:00
S1391,North,Cosmetics,11,69.58,765.38,In-store,7.5,2024-08-15 00:00:00
S1392,East,Groceries,8,63.79,510.32,Online,5.7,2024-06-03 00:00:00
S1393,North,Cosmetics,4,90.63,362.52,Online,5.0,2024-01-07 00:00:00
S1394,East,Groceries,4,260.01,1040.04,Online,3.6,2024-05-27 00:00:00
S1395,South,Cosmetics,4,529.2,2116.8,In-store,4.6,2024-10-28 00:00:00
S1396,East,Apparel,12,112.68,1352.16,In-store,6.8,2024-05-01 00:00:00
S1397,East,Furniture,7,161.54,1130.78,Online,3.9,2024-06-27 00:00:00
S1398,South,Cosmetics,10,33.31,333.1,Online,5.9,2024-04-03 00:00:00
S1399,North,Apparel,12,525.59,6307.08,Online,4.1,2024-10-10 00:00:00
S1400,East,Electronics,9,120.62,1085.58,In-store,8.7,2024-06-10 00:00:00
S1401,East,Apparel,4,49.07,196.28,In-store,6.5,2024-10-16 00:00:00
S1402,North,Apparel,12,437.58,5250.96,Online,6.1,2024-12-09 00:00:00
S1403,East,Cosmetics,12,437.74,5252.88,In-store,4.2,2024-11-23 00:00:00
S1404,East,Groceries,12,200.88,2410.56,In-store,6.7,2024-08-03 00:00:00
S1405,South,Cosmetics,5,317.38,1586.9,In-store,6.2,2024-02-03 00:00:00
S1406,South,Cosmetics,6,486.16,2916.96,In-store,6.4,2024-01-16 00:00:00
S1407,South,Cosmetics,4,19.25,77.0,In-store,9.2,2024-09-30 00:00:00
S1408,North,Apparel,9,589.89,5309.01,In-store,7.2,2024-08-12 00:00:00
S1409,North,Electronics,1,28.66,28.66,Online,7.3,2024-05-18 00:00:00
S1410,South,Apparel,9,232.16,2089.44,In-store,4.6,2024-12-07 00:00:00
S1411,North,Cosmetics,11,458.36,5041.96,Online,9.6,2024-01-06 00:00:00
S1412,East,Cosmetics,5,7.31,36.55,In-store,4.2,2024-10-20 00:00:00
S1413,South,Furniture,2,376.43,752.86,In-store,3.9,2024-07-11 00:00:00
S1414,South,Apparel,12,467.22,5606.64,Online,4.9,2024-04-22 00:00:00
S1415,South,Groceries,5,263.4,1317.0,Online,8.9,2024-03-06 00:00:00
S1416,North,Cosmetics,11,431.38,4745.18,In-store,5.2,2024-09-28 00:00:00
S1417,East,Cosmetics,6,210.72,1264.32,In-store,5.9,2024-04-30 00:00:00
S1418,South,Apparel,10,417.15,4171.5,Online,6.5,2024-07-06 00:00:00
S1419,South,Electronics,9,520.81,4687.29,In-store,7.0,2024-05-18 00:00:00
S1420,North,Furniture,6,307.79,1846.74,In-store,5.7,2024-10-09 00:00:00
S1421,East,Electronics,2,558.89,1117.78,Online,7.2,2024-11-12 00:00:00
S1422,East,Groceries,3,88.27,264.81,In-store,6.3,2024-04-29 00:00:00
S1423,South,Furniture,9,426.28,3836.52,Online,9.0,2024-12-22 00:00:00
S1424,North,Cosmetics,1,233.88,233.88,In-store,7.4,2024-06-01 00:00:00
S1425,North,Apparel,1,224.32,224.32,In-store,6.3,2024-03-09 00:00:00
S1426,South,Cosmetics,1,286.67,286.67,In-store,5.4,2024-12-11 00:00:00
S1427,North,Electronics,7,249.33,1745.31,Online,6.4,2024-09-01 00:00:00
S1428,South,Groceries,8,379.19,3033.52,Online,8.2,2024-09-02 00:00:00
S1429,East,Cosmetics,1,296.55,296.55,Online,7.2,2024-04-23 00:00:00
S1430,East,Electronics,12,389.22,4670.64,In-store,4.1,2024-05-31 00:00:00
S1431,South,Electronics,12,66.15,793.8,Online,8.9,2024-12-11 00:00:00
S1432,East,Cosmetics,5,168.85,844.25,Online,8.7,2024-01-13 00:00:00
S1433,South,Furniture,11,354.02,3894.22,In-store,4.2,2024-02-12 00:00:00
S1434,South,Cosmetics,9,49.78,448.02,In-store,7.4,2024-12-10 00:00:00
S1435,East,Groceries,2,501.42,1002.84,Online,4.6,2024-07-30 00:00:00
S1436,East,Cosmetics,8,82.99,663.92,In-store,5.6,2024-01-09 00:00:00
S1437,East,Groceries,12,112.77,1353.24,In-store,8.2,2024-02-27 00:00:00
S1438,East,Apparel,9,584.41,5259.69,Online,9.1,2024-10-05 00:00:00
S1439,North,Electronics,7,104.48,731.36,In-store,8.9,2024-08-12 00:00:00
S1440,East,Electronics,2,282.85,565.7,In-store,5.7,2024-04-23 00:00:00
S1441,East,Cosmetics,3,162.82,488.46,Online,4.7,2024-02-26 00:00:00
S1442,East,Groceries,4,421.54,1686.16,Online,4.9,2024-03-03 00:00:00
S1443,North,Apparel,10,380.54,3805.4,In-store,9.6,2024-07-16 00:00:00
S1444,East,Electronics,11,563.58,6199.38,In-store,7.2,2024-08-20 00:00:00
S1445,East,Furniture,12,455.24,5462.88,Online,6.5,2024-07-11 00:00:00
S1446,East,Apparel,1,88.23,88.23,In-store,6.9,2024-11-27 00:00:00
S1447,South,Apparel,8,108.39,867.12,In-store,6.3,2024-04-18 00:00:00
S1448,East,Electronics,4,173.91,695.64,In-store,8.2,2024-05-20 00:00:00
S1449,South,Electronics,9,248.42,2235.78,In-store,8.9,2024-07-09 00:00:00
S1450,North,Cosmetics,5,99.64,498.2,Online,7.9,2024-05-13 00:00:00
S1451,North,Cosmetics,9,243.98,2195.82,In-store,8.4,2024-06-10 00:00:00
S1452,South,Groceries,3,596.34,1789.02,In-store,5.2,2024-03-20 00:00:00
S1453,South,Electronics,9,253.89,2285.01,In-store,9.8,2024-02-24 00:00:00
S1454,North,Apparel,5,315.6,1578.0,Online,7.6,2024-08-03 00:00:00
S1455,East,Cosmetics,6,499.5,2997.0,In-store,4.8,2024-06-10 00:00:00
S1456,East,Groceries,6,270.94,1625.64,In-store,8.5,2024-09-25 00:00:00
S1457,North,Groceries,8,123.49,987.92,Online,7.2,2024-09-30 00:00:00
S1458,South,Furniture,1,440.27,440.27,In-store,9.8,2024-04-06 00:00:00
S1459,East,Cosmetics,7,255.32,1787.24,In-store,8.5,2024-08-24 00:00:00
S1460,North,Apparel,11,433.45,4767.95,In-store,8.3,2024-09-09 00:00:00
S1461,South,Furniture,10,142.59,1425.9,Online,8.2,2024-12-12 00:00:00
S1462,North,Apparel,4,458.27,1833.08,In-store,5.3,2024-09-28 00:00:00
S1463,North,Furniture,1,18.38,18.38,Online,5.5,2024-10-10 00:00:00
S1464,North,Cosmetics,3,445.96,1337.88,Online,4.6,2024-11-20 00:00:00
S1465,South,Apparel,6,244.82,1468.92,Online,4.4,2024-11-07 00:00:00
S1466,North,Electronics,4,390.12,1560.48,Online,3.6,2024-10-10 00:00:00
S1467,East,Cosmetics,9,99.35,894.15,Online,5.0,2024-04-17 00:00:00
S1468,North,Furniture,10,518.21,5182.1,Online,8.1,2024-06-14 00:00:00
S1469,North,Furniture,7,68.63,480.41,In-store,6.7,2024-09-29 00:00:00
S1470,South,Electronics,4,112.41,449.64,In-store,5.0,2024-12-24 00:00:00
S1471,North,Cosmetics,1,261.46,261.46,In-store,5.2,2024-09-01 00:00:00
S1472,North,Groceries,8,131.7,1053.6,In-store,5.9,2024-05-31 00:00:00
S1473,East,Electronics,7,225.21,1576.47,Online,4.0,2024-12-20 00:00:00
S1474,North,Electronics,5,491.7,2458.5,Online,5.0,2024-07-23 00:00:00
S1475,East,Apparel,11,448.06,4928.66,Online,8.1,2024-04-22 00:00:00
S1476,South,Groceries,9,366.74,3300.66,Online,7.6,2024-03-28 00:00:00
S1477,North,Furniture,3,396.36,1189.08,In-store,9.5,2024-01-30 00:00:00
S1478,South,Cosmetics,4,359.79,1439.16,In-store,3.7,2024-01-22 00:00:00
S1479,South,Electronics,6,511.74,3070.44,Online,8.5,2024-08-09 00:00:00
S1480,North,Apparel,11,95.79,1053.69,Online,5.1,2024-10-13 00:00:00
S1481,North,Electronics,8,467.7,3741.6,In-store,6.2,2024-08-11 00:00:00
S1482,South,Electronics,6,60.86,365.16,In-store,5.3,2024-01-31 00:00:00
S1483,North,Cosmetics,11,552.77,6080.47,Online,8.9,2024-06-08 00:00:00
S1484,North,Furniture,5,150.63,753.15,Online,4.9,2024-05-12 00:00:00
S1485,North,Cosmetics,11,155.18,1706.98,In-store,6.2,2024-03-07 00:00:00
S1486,South,Groceries,8,344.58,2756.64,Online,8.1,2024-10-13 00:00:00
S1487,North,Cosmetics,7,166.49,1165.43,Online,5.8,2024-10-26 00:00:00
S1488,South,Furniture,11,136.32,1499.52,Online,5.5,2024-11-05 00:00:00
S1489,North,Groceries,2,327.47,654.94,In-store,6.2,2024-03-16 00:00:00
S1490,East,Apparel,12,330.03,3960.36,In-store,7.5,2024-07-28 00:00:00
S1491,East,Furniture,2,74.78,149.56,In-store,8.9,2024-10-08 00:00:00
S1492,North,Furniture,5,263.54,1317.7,In-store,4.2,2024-08-02 00:00:00
S1493,South,Apparel,10,313.28,3132.8,Online,7.2,2024-11-12 00:00:00
S1494,North,Furniture,9,251.58,2264.22,Online,6.3,2024-11-10 00:00:00
S1495,North,Furniture,4,411.25,1645.0,In-store,4.4,2024-09-23 00:00:00
S1496,North,Cosmetics,9,464.51,4180.59,Online,6.2,2024-05-06 00:00:00
S1497,South,Furniture,10,453.2,4532.0,Online,9.5,2024-04-13 00:00:00
S1498,East,Apparel,12,32.39,388.68,In-store,7.3,2024-07-02 00:00:00
S1499,East,Furniture,5,349.76,1748.8,In-store,5.3,2024-09-08 00:00:00
S1500,North,Electronics,5,284.82,1424.1,In-store,8.1,2024-12-20 00:00:00
S1501,North,Groceries,1,222.24,222.24,In-store,8.3,2024-01-28 00:00:00
S1502,North,Groceries,11,445.63,4901.93,In-store,8.8,2024-09-15 00:00:00
S1503,East,Cosmetics,2,428.24,856.48,In-store,8.9,2024-06-07 00:00:00
S1504,North,Groceries,8,59.06,472.48,In-store,8.2,2024-07-10 00:00:00
S1505,East,Groceries,6,153.67,922.02,In-store,4.4,2024-11-11 00:00:00
S1506,South,Furniture,4,594.22,2376.88,In-store,9.5,2024-08-09 00:00:00
S1507,North,Apparel,6,271.58,1629.48,In-store,7.4,2024-05-21 00:00:00
S1508,North,Furniture,5,109.22,546.1,In-store,5.5,2024-01-01 00:00:00
S1509,South,Apparel,9,75.16,676.44,Online,5.3,2024-08-13 00:00:00
S1510,South,Apparel,9,223.85,2014.65,In-store,8.1,2024-06-22 00:00:00
S1511,East,Electronics,3,65.58,196.74,In-store,5.5,2024-04-20 00:00:00
S1512,North,Furniture,6,327.94,1967.64,Online,4.7,2024-08-02 00:00:00
S1513,South,Furniture,1,119.43,119.43,Online,7.0,2024-04-20 00:00:00
S1514,North,Groceries,8,503.94,4031.52,In-store,5.9,2024-10-05 00:00:00
S1515,North,Electronics,4,251.21,1004.84,Online,5.6,2024-10-05 00:00:00
S1516,South,Apparel,4,594.56,2378.24,Online,9.8,2024-12-24 00:00:00
S1517,North,Furniture,2,464.94,929.88,In-store,5.6,2024-11-06 00:00:00
S1518,East,Cosmetics,7,571.74,4002.18,In-store,8.7,2024-06-12 00:00:00
S1519,South,Electronics,12,218.94,2627.28,In-store,4.0,2024-08-04 00:00:00
S1520,East,Groceries,6,225.64,1353.84,Online,7.1,2024-03-28 00:00:00
S1521,South,Groceries,6,172.87,1037.22,In-store,7.0,2024-09-12 00:00:00
S1522,East,Cosmetics,9,588.42,5295.78,Online,7.1,2024-12-03 00:00:00
S1523,East,Apparel,9,392.73,3534.57,Online,4.7,2024-04-19 00:00:00
S1524,South,Groceries,3,58.13,174.39,Online,7.0,2024-02-14 00:00:00
S1525,North,Furniture,10,553.94,5539.4,In-store,5.4,2024-01-12 00:00:00
S1526,South,Furniture,7,569.96,3989.72,Online,9.2,2024-05-15 00:00:00
S1527,South,Electronics,3,449.28,1347.84,In-store,3.7,2024-08-17 00:00:00
S1528,East,Cosmetics,2,453.7,907.4,Online,9.0,2024-06-04 00:00:00
S1529,East,Electronics,7,193.9,1357.3,In-store,5.6,2024-02-13 00:00:00
S1530,North,Furniture,4,133.17,532.68,In-store,7.5,2024-03-15 00:00:00
S1531,South,Apparel,3,64.09,192.27,In-store,6.1,2024-02-06 00:00:00
S1532,North,Furniture,3,38.45,115.35,Online,8.8,2024-10-29 00:00:00
S1533,South,Groceries,10,6.4,64.0,In-store,7.3,2024-06-24 00:00:00
S1534,South,Cosmetics,12,461.27,5535.24,Online,5.7,2024-11-16 00:00:00
S1535,East,Furniture,5,278.52,1392.6,Online,7.3,2024-12-06 00:00:00
S1536,South,Furniture,6,292.02,1752.12,Online,10.0,2024-06-05 00:00:00
S1537,North,Furniture,6,299.17,1795.02,In-store,5.4,2024-11-26 00:00:00
S1538,North,Cosmetics,7,556.87,3898.09,Online,5.2,2024-09-03 00:00:00
S1539,North,Electronics,9,346.36,3117.24,Online,3.9,2024-03-28 00:00:00
S1540,East,Cosmetics,8,27.49,219.92,Online,7.3,2024-11-05 00:00:00
S1541,East,Furniture,1,86.9,86.9,In-store,8.1,2024-08-16 00:00:00
S1542,North,Furniture,12,159.5,1914.0,In-store,5.7,2024-06-18 00:00:00
S1543,South,Groceries,5,138.3,691.5,In-store,5.1,2024-05-14 00:00:00
S1544,North,Electronics,7,104.25,729.75,In-store,9.3,2024-12-27 00:00:00
S1545,South,Cosmetics,4,56.54,226.16,In-store,5.7,2024-01-22 00:00:00
S1546,South,Electronics,3,321.01,963.03,Online,5.0,2024-11-28 00:00:00
S1547,East,Furniture,12,459.32,5511.84,Online,4.7,2024-04-30 00:00:00
S1548,East,Electronics,10,423.36,4233.6,In-store,3.9,2024-06-20 00:00:00
S1549,South,Cosmetics,11,389.65,4286.15,Online,3.6,2024-03-03 00:00:00
S1550,North,Apparel,4,433.67,1734.68,In-store,9.1,2024-04-12 00:00:00
S1551,South,Furniture,6,235.88,1415.28,In-store,6.8,2024-09-13 00:00:00
S1552,South,Apparel,7,78.77,551.39,In-store,9.6,2024-03-25 00:00:00
S1553,North,Groceries,4,157.29,629.16,Online,7.7,2024-05-30 00:00:00
S1554,East,Electronics,9,493.14,4438.26,In-store,6.7,2024-09-19 00:00:00
S1555,South,Electronics,3,221.29,663.87,In-store,9.2,2024-06-08 00:00:00
S1556,South,Furniture,4,102.35,409.4,Online,9.6,2024-09-22 00:00:00
S1557,North,Groceries,4,134.39,537.56,Online,9.8,2024-10-28 00:00:00
S1558,South,Furniture,1,307.62,307.62,In-store,5.3,2024-04-04 00:00:00
S1559,North,Groceries,9,545.74,4911.66,Online,8.3,2024-06-03 00:00:00
S1560,North,Cosmetics,7,312.55,2187.85,In-store,8.8,2024-01-21 00:00:00
S1561,South,Furniture,4,565.48,2261.92,Online,9.1,2024-02-15 00:00:00
S1562,South,Electronics,12,440.39,5284.68,In-store,6.3,2024-12-15 00:00:00
S1563,South,Electronics,11,217.8,2395.8,Online,8.5,2024-11-11 00:00:00
S1564,East,Furniture,5,591.4,2957.0,In-store,6.4,2024-10-17 00:00:00
S1565,East,Furniture,5,86.46,432.3,Online,9.8,2024-12-17 00:00:00
S1566,South,Electronics,9,305.36,2748.24,Online,8.4,2024-07-15 00:00:00
S1567,North,Apparel,11,170.68,1877.48,In-store,3.7,2024-03-19 00:00:00
S1568,North,Apparel,1,319.77,319.77,Online,8.3,2024-12-04 00:00:00
S1569,North,Electronics,7,359.59,2517.13,In-store,5.8,2024-02-27 00:00:00
S1570,North,Cosmetics,10,58.06,580.6,Online,4.2,2024-08-25 00:00:00
S1571,North,Cosmetics,11,482.13,5303.43,Online,8.5,2024-08-01 00:00:00
S1572,East,Cosmetics,10,518.99,5189.9,Online,6.5,2024-05-26 00:00:00
S1573,North,Groceries,12,111.35,1336.2,In-store,8.0,2024-05-09 00:00:00
S1574,South,Cosmetics,7,234.29,1640.03,In-store,6.5,2024-07-22 00:00:00
S1575,North,Cosmetics,4,139.04,556.16,In-store,4.9,2024-09-18 00:00:00
S1576,North,Electronics,2,594.26,1188.52,In-store,5.2,2024-02-14 00:00:00
S1577,South,Furniture,10,245.7,2457.0,Online,6.4,2024-11-14 00:00:00
S1578,North,Furniture,6,485.1,2910.6,In-store,9.4,2024-07-06 00:00:00
S1579,East,Furniture,7,325.78,2280.46,In-store,7.9,2024-08-24 00:00:00
S1580,South,Furniture,8,368.6,2948.8,In-store,4.3,2024-08-28 00:00:00
S1581,North,Groceries,7,180.21,1261.47,In-store,6.6,2024-11-11 00:00:00
S1582,North,Electronics,7,469.55,3286.85,Online,8.2,2024-12-22 00:00:00
S1583,South,Cosmetics,9,232.57,2093.13,In-store,5.1,2024-02-03 00:00:00
S1584,South,Cosmetics,6,518.65,3111.9,In-store,6.5,2024-03-08 00:00:00
S1585,East,Apparel,9,441.44,3972.96,In-store,9.4,2024-05-14 00:00:00
S1586,North,Groceries,6,70.28,421.68,Online,6.1,2024-06-01 00:00:00
S1587,North,Apparel,1,306.5,306.5,Online,6.4,2024-11-03 00:00:00
S1588,North,Cosmetics,4,87.46,349.84,Online,6.5,2024-06-09 00:00:00
S1589,South,Apparel,4,224.23,896.92,Online,5.5,2024-05-30 00:00:00
S1590,North,Furniture,7,381.45,2670.15,Online,9.7,2024-09-23 00:00:00
S1591,South,Furniture,10,504.39,5043.9,Online,7.7,2024-01-16 00:00:00
S1592,East,Electronics,1,229.63,229.63,Online,8.9,2024-06-28 00:00:00
S1593,East,Groceries,6,204.96,1229.76,Online,4.1,2024-09-12 00:00:00
S1594,East,Cosmetics,8,399.72,3197.76,In-store,5.0,2024-05-05 00:00:00
S1595,East,Cosmetics,10,463.63,4636.3,Online,8.2,2024-04-29 00:00:00
S1596,South,Cosmetics,5,87.29,436.45,In-store,6.0,2024-12-07 00:00:00
S1597,North,Apparel,9,21.45,193.05,In-store,4.4,2024-01-22 00:00:00
S1598,North,Apparel,9,512.71,4614.39,Online,4.6,2024-05-05 00:00:00
S1599,East,Furniture,2,518.1,1036.2,In-store,7.8,2024-05-26 00:00:00
S1600,North,Furniture,9,197.5,1777.5,In-store,4.2,2024-11-15 00:00:00
S1601,North,Cosmetics,1,482.72,482.72,In-store,4.7,2024-08-15 00:00:00
S1602,East,Electronics,1,162.39,162.39,Online,9.0,2024-03-03 00:00:00
S1603,South,Apparel,8,495.32,3962.56,In-store,9.2,2024-07-30 00:00:00
S1604,South,Apparel,1,312.27,312.27,Online,7.4,2024-05-15 00:00:00
S1605,South,Apparel,12,432.71,5192.52,Online,6.4,2024-01-03 00:00:00
S1606,North,Groceries,2,56.25,112.5,In-store,9.5,2024-01-28 00:00:00
S1607,East,Electronics,1,359.36,359.36,In-store,9.8,2024-08-10 00:00:00
S1608,East,Electronics,10,353.76,3537.6,Online,9.4,2024-06-11 00:00:00
S1609,East,Electronics,12,442.07,5304.84,Online,6.2,2024-09-17 00:00:00
S1610,North,Groceries,1,38.42,38.42,Online,5.2,2024-03-24 00:00:00
S1611,East,Furniture,11,571.79,6289.69,In-store,9.2,2024-02-02 00:00:00
S1612,South,Furniture,7,67.13,469.91,In-store,7.9,2024-11-23 00:00:00
S1613,North,Furniture,4,399.66,1598.64,In-store,8.4,2024-01-27 00:00:00
S1614,South,Electronics,12,433.31,5199.72,Online,5.2,2024-06-24 00:00:00
S1615,North,Apparel,2,56.43,112.86,Online,4.5,2024-06-23 00:00:00
S1616,South,Electronics,11,492.34,5415.74,In-store,7.3,2024-05-06 00:00:00
S1617,South,Electronics,4,414.26,1657.04,Online,6.3,2024-11-14 00:00:00
S1618,North,Cosmetics,12,373.7,4484.4,Online,7.9,2024-07-09 00:00:00
S1619,East,Electronics,4,158.24,632.96,Online,7.4,2024-05-30 00:00:00
S1620,East,Groceries,8,115.31,922.48,Online,7.7,2024-03-11 00:00:00
S1621,East,Cosmetics,4,352.89,1411.56,Online,9.8,2024-07-07 00:00:00
S1622,East,Groceries,6,539.47,3236.82,Online,5.3,2024-03-08 00:00:00
S1623,North,Apparel,9,415.94,3743.46,In-store,7.0,2024-10-11 00:00:00
S1624,South,Electronics,8,323.0,2584.0,Online,8.3,2024-11-03 00:00:00
S1625,South,Cosmetics,2,204.89,409.78,In-store,8.9,2024-10-03 00:00:00
S1626,East,Groceries,11,145.98,1605.78,Online,8.5,2024-07-31 00:00:00
S1627,South,Electronics,8,146.42,1171.36,Online,3.6,2024-05-06 00:00:00
S1628,East,Electronics,7,579.7,4057.9,In-store,5.1,2024-01-01 00:00:00
S1629,South,Electronics,6,373.65,2241.9,In-store,5.3,2024-11-12 00:00:00
S1630,North,Cosmetics,8,45.06,360.48,In-store,4.6,2024-02-21 00:00:00
S1631,South,Cosmetics,11,317.22,3489.42,In-store,4.2,2024-06-30 00:00:00
S1632,North,Groceries,10,305.76,3057.6,In-store,9.0,2024-10-29 00:00:00
S1633,East,Cosmetics,12,81.87,982.44,Online,4.0,2024-01-05 00:00:00
S1634,North,Apparel,5,320.61,1603.05,In-store,7.6,2024-04-08 00:00:00
S1635,North,Cosmetics,3,134.41,403.23,Online,7.3,2024-06-19 00:00:00
S1636,East,Groceries,2,492.07,984.14,Online,8.1,2024-03-13 00:00:00
S1637,East,Cosmetics,8,196.19,1569.52,In-store,4.1,2024-01-31 00:00:00
S1638,South,Furniture,8,568.73,4549.84,In-store,8.5,2024-11-22 00:00:00
